task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool
research-code-bench/grid-cell-conformal-isometry_transformation_loss,research-code-bench,grid-cell-conformal-isometry_transformation_loss,16,0,0.0,0.15,0.3278719262151,0.0,1.0,0.15,3.0,6.557438524302,0.1181249799637501,hard,0,0,True,True,True,True
research-code-bench/hyla_mlp_linear,research-code-bench,hyla_mlp_linear,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.2701991849735709,medium,0,0,True,True,True,True
research-code-bench/hyla_mlp_relu,research-code-bench,hyla_mlp_relu,16,0,0.0,0.45,0.4663689526544408,0.0,1.0,0.45,0.15,0.4663689526544407,-0.0830454283718376,medium,0,0,True,True,True,True
research-code-bench/hyla_rms_head,research-code-bench,hyla_rms_head,16,0,0.0,0.325,0.4115519408288582,0.0,1.0,0.325,0.409090909090909,0.7482762560524694,0.0784222951479873,medium,0,0,True,True,True,True
research-code-bench/len_combine_gradients,research-code-bench,len_combine_gradients,16,0,0.0,0.4125,0.4768057780690163,0.0,1.0,0.4125,0.4125,0.4768057780690163,-0.31814176604581,medium,0,0,True,True,True,True
research-code-bench/len_compute_gradients,research-code-bench,len_compute_gradients,16,0,0.0,0.35,0.4387482193696061,0.0,1.0,0.35,0.4117647058823528,0.5161743757289483,0.0882735932126456,medium,0,0,True,True,True,True
research-code-bench/len_compute_schur_decomposition,research-code-bench,len_compute_schur_decomposition,16,0,0.0,0.3375,0.4512136411945011,0.0,1.0,0.3375,0.3375,0.4512136411945011,0.0786819810738563,medium,0,0,True,True,True,True
research-code-bench/len_construct_jacobian_matrix,research-code-bench,len_construct_jacobian_matrix,16,0,0.0,0.4499999999999999,0.4716990566028302,0.0,1.0,0.4499999999999999,0.25,0.4716990566028302,0.0273690315777999,medium,0,0,True,True,True,True
research-code-bench/len_gamma_update_function,research-code-bench,len_gamma_update_function,16,0,0.0,0.1125,0.2642796813983247,0.0,0.8,0.1125,0.4256853928563619,1.0,0.1099115930562811,hard,0,0,True,True,True,True
research-code-bench/len_gradient_descent_ascent_field,research-code-bench,len_gradient_descent_ascent_field,16,0,0.0,0.2875,0.4121210380458634,0.0,1.0,0.2875,0.4423076923076923,0.6340323662244052,0.0548199278619453,hard,0,0,True,True,True,True
research-code-bench/len_initialize_variables,research-code-bench,len_initialize_variables,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/len_jacobian_computation,research-code-bench,len_jacobian_computation,16,0,0.0,0.4625,0.4675401052316261,0.0,1.0,0.4625,0.0624999999999999,0.4675401052316261,-0.2968342027995634,medium,0,0,True,True,True,True
research-code-bench/len_lazy_extra_newton,research-code-bench,len_lazy_extra_newton,16,0,0.0,0.1125,0.2997394702070449,0.0,1.0,0.1125,0.3753259453027346,1.0000000000000002,0.0969088343587223,hard,0,0,True,True,True,True
research-code-bench/len_main_iteration_loop,research-code-bench,len_main_iteration_loop,16,0,0.0,0.125,0.2989565185775349,0.0,1.0,0.125,0.4181210050035454,1.0,0.1079584711276303,hard,0,0,True,True,True,True
research-code-bench/len_split_input_and_compute_norm,research-code-bench,len_split_input_and_compute_norm,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/len_split_input_vector,research-code-bench,len_split_input_vector,16,0,0.0,0.4875,0.4741769184597664,0.0,1.0,0.4875,0.0874999999999999,0.4741769184597664,-0.0612585092921931,medium,0,0,True,True,True,True
research-code-bench/len_track_metrics,research-code-bench,len_track_metrics,16,0,0.0,0.0375,0.1452368754827781,0.0,0.6,0.0375,0.2581988897471611,1.0,0.066666734109618,frontier,0,0,True,True,True,True
research-code-bench/len_update_steps,research-code-bench,len_update_steps,16,0,0.0,0.325,0.3992179855667828,0.0,1.0,0.325,0.40625,0.4990224819584785,-0.3072117379852369,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_ai_text_probabilities,research-code-bench,llm-sci-use_ai_text_probabilities,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_alpha_estimation,research-code-bench,llm-sci-use_alpha_estimation,16,0,0.0,0.1375,0.2976470224947664,0.0,1.0,0.1375,0.4619565781223888,1.0,0.1192767591684706,hard,0,0,True,True,True,True
research-code-bench/llm-sci-use_alpha_optimization,research-code-bench,llm-sci-use_alpha_optimization,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_bootstrap_inference,research-code-bench,llm-sci-use_bootstrap_inference,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_bootstrap_sampling,research-code-bench,llm-sci-use_bootstrap_sampling,16,0,0.0,0.475,0.4841229182759271,0.0,1.0,0.475,0.175,0.484122918275927,-0.2799999947324167,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_confidence_interval_calculation,research-code-bench,llm-sci-use_confidence_interval_calculation,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_data_loading,research-code-bench,llm-sci-use_data_loading,16,0,0.0,0.375,0.4630064794363033,0.0,1.0,0.375,0.375,0.4630064794363033,-0.2370043161588261,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_data_preprocessing,research-code-bench,llm-sci-use_data_preprocessing,16,0,0.0,0.1625,0.2934173648576376,0.0,0.8,0.1625,1.625,2.9341736485763756,0.1429954426530568,hard,0,0,True,True,True,True
research-code-bench/llm-sci-use_human_text_probabilities,research-code-bench,llm-sci-use_human_text_probabilities,16,0,0.0,0.5125,0.4897384506039933,0.0,1.0,0.5125,-0.0874999999999999,0.4897384506039933,-0.2570187355261559,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_inference_pipeline,research-code-bench,llm-sci-use_inference_pipeline,16,0,0.0,0.15,0.3201562118716424,0.0,1.0,0.15,0.4685212856658182,1.0,0.1209717651051879,hard,0,0,True,True,True,True
research-code-bench/llm-sci-use_loading_token_probabilities,research-code-bench,llm-sci-use_loading_token_probabilities,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.2701991858991163,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_log_likelihood_optimization,research-code-bench,llm-sci-use_log_likelihood_optimization,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_mixture_log_likelihood_calculation,research-code-bench,llm-sci-use_mixture_log_likelihood_calculation,16,0,0.0,0.475,0.4841229182759271,0.0,1.0,0.475,0.175,0.484122918275927,-0.2799999504060574,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_precompute_probabilities,research-code-bench,llm-sci-use_precompute_probabilities,16,0,0.0,0.475,0.4630064794363033,0.0,1.0,0.475,0.0749999999999999,0.4630064794363033,-0.0697071229237295,medium,0,0,True,True,True,True
research-code-bench/llm-sci-use_token_distribution_computation,research-code-bench,llm-sci-use_token_distribution_computation,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/minp_apply_filter_to_scores,research-code-bench,minp_apply_filter_to_scores,16,0,0.0,0.5,0.4795831523312719,0.0,1.0,0.5,0.0,0.4795831523312719,-0.2691909215580041,medium,0,0,True,True,True,True
research-code-bench/minp_convert_logits_to_probabilities,research-code-bench,minp_convert_logits_to_probabilities,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/minp_ensure_minimum_tokens_are_kept,research-code-bench,minp_ensure_minimum_tokens_are_kept,16,0,0.0,0.45,0.4873397172404482,0.0,1.0,0.45,0.35,0.4873397172404482,-0.2913970274159671,medium,0,0,True,True,True,True
research-code-bench/minp_find_maximum_probability_token,research-code-bench,minp_find_maximum_probability_token,16,0,0.0,0.475,0.4841229182759271,0.0,1.0,0.475,0.175,0.484122918275927,-0.066666659222708,medium,0,0,True,True,True,True
research-code-bench/minp_identify_tokens_to_remove,research-code-bench,minp_identify_tokens_to_remove,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/minp_min-p_sampling,research-code-bench,minp_min-p_sampling,16,0,0.0,0.2625,0.410601692641421,0.0,1.0,0.2625,0.525,0.8212033852828421,-0.086464102274755,hard,0,0,True,True,True,True
research-code-bench/minp_scale_min_p_threshold,research-code-bench,minp_scale_min_p_threshold,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_1,research-code-bench,optimalsteps_dynamic_programming_1,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.2701991858991163,medium,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_2,research-code-bench,optimalsteps_dynamic_programming_2,16,0,0.0,0.275,0.3992179855667828,0.0,1.0,0.275,0.4583333333333333,0.6653633092779714,0.1778595805150032,hard,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_3,research-code-bench,optimalsteps_dynamic_programming_3,16,0,0.0,0.475,0.4630064794363033,0.0,1.0,0.475,0.0749999999999999,0.4630064794363033,-0.06970711754155,medium,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_4,research-code-bench,optimalsteps_dynamic_programming_4,16,0,0.0,0.075,0.1984313483298443,0.0,0.6,0.075,0.3779644730092272,1.0,0.0975900991683492,hard,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_for_each_sample,research-code-bench,optimalsteps_dynamic_programming_for_each_sample,16,0,0.0,0.15,0.2958039891549808,0.0,1.0,0.15,0.75,1.479019945774904,0.1309308360899638,hard,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_initialization_for_each_sample,research-code-bench,optimalsteps_dynamic_programming_initialization_for_each_sample,16,0,0.0,0.2375,0.3887077951366552,0.0,1.0,0.2375,0.6785714285714285,1.1105937003904436,0.1577593073756286,hard,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_search,research-code-bench,optimalsteps_dynamic_programming_search,16,0,0.0,0.0875,0.2117634293262177,0.0,0.8,0.0875,0.4131969352706687,1.0,0.10668708065144,hard,0,0,True,True,True,True
research-code-bench/optimalsteps_dynamic_programming_traceback,research-code-bench,optimalsteps_dynamic_programming_traceback,16,0,0.0,0.225,0.359687364248454,0.0,1.0,0.225,0.9,1.438749456993816,0.1615146537243735,hard,0,0,True,True,True,True
research-code-bench/optimalsteps_search_oss_function,research-code-bench,optimalsteps_search_oss_function,16,0,0.0,0.25,0.3427827300200522,0.0,1.0,0.25,0.4166666666666667,0.5713045500334204,0.1883110105439425,hard,0,0,True,True,True,True
research-code-bench/optimalsteps_teacher_trajectory_computation,research-code-bench,optimalsteps_teacher_trajectory_computation,16,0,0.0,0.425,0.4841229182759271,0.0,1.0,0.425,0.425,0.4841229182759271,-0.3066665573918298,medium,0,0,True,True,True,True
research-code-bench/optimalsteps_teacher_trajectory_computation_for_each_timestep,research-code-bench,optimalsteps_teacher_trajectory_computation_for_each_timestep,16,0,0.0,0.475,0.4789311015167004,0.0,1.0,0.475,0.0749999999999999,0.4789311015167004,-0.1752123115316695,medium,0,0,True,True,True,True
research-code-bench/repa-e_check1,research-code-bench,repa-e_check1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
research-code-bench/repa-e_check2,research-code-bench,repa-e_check2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
research-code-bench/repa-e_sit_loss,research-code-bench,repa-e_sit_loss,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
research-code-bench/repa-e_sitbatchnorm_eps_is_set_to_1e-4,research-code-bench,repa-e_sitbatchnorm_eps_is_set_to_1e-4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
research-code-bench/repa-e_vae_loss,research-code-bench,repa-e_vae_loss,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
research-code-bench/schedule_free_averaging_update,research-code-bench,schedule_free_averaging_update,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.2701991849735709,medium,0,0,True,True,True,True
research-code-bench/schedule_free_averaging_update_and_interpolation,research-code-bench,schedule_free_averaging_update_and_interpolation,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/schedule_free_bias_correction,research-code-bench,schedule_free_bias_correction,16,0,0.0,0.45,0.4873397172404482,0.0,1.0,0.45,0.35,0.4873397172404482,0.1324532431013205,medium,0,0,True,True,True,True
research-code-bench/schedule_free_decay_the_first_and_second_moment_running_average_coefficient,research-code-bench,schedule_free_decay_the_first_and_second_moment_running_average_coefficient,16,0,0.0,0.4125,0.4715334028465003,0.0,1.0,0.4125,0.4125,0.4715334028465003,-0.2121843650558859,medium,0,0,True,True,True,True
research-code-bench/schedule_free_denom,research-code-bench,schedule_free_denom,16,0,0.0,0.4625,0.4833153732295301,0.0,1.0,0.4625,0.2625,0.4833153732295301,0.0333890356211017,medium,0,0,True,True,True,True
research-code-bench/schedule_free_dynamic_weighting,research-code-bench,schedule_free_dynamic_weighting,16,0,0.0,0.4,0.458257569495584,0.0,1.0,0.4,0.4705882352941175,0.5391265523477458,-0.2253744576691185,medium,0,0,True,True,True,True
research-code-bench/schedule_free_dynamic_weighting_and_averaging,research-code-bench,schedule_free_dynamic_weighting_and_averaging,16,0,0.0,0.4125,0.4328322423295196,0.0,1.0,0.4125,0.25,0.5092144027406112,-0.1118499942937836,medium,0,0,True,True,True,True
research-code-bench/schedule_free_gradient_evaluation_interpolation,research-code-bench,schedule_free_gradient_evaluation_interpolation,16,0,0.0,0.4875,0.4741769184597664,0.0,1.0,0.4875,0.0874999999999999,0.4741769184597664,-0.279066534028088,medium,0,0,True,True,True,True
research-code-bench/schedule_free_learning_rate,research-code-bench,schedule_free_learning_rate,16,0,0.0,0.1875,0.335177191944798,0.0,1.0,0.1875,0.75,1.3407087677791922,0.1444379422102103,hard,0,0,True,True,True,True
research-code-bench/schedule_free_moment_running_average_coefficient,research-code-bench,schedule_free_moment_running_average_coefficient,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.2701991583988194,medium,0,0,True,True,True,True
research-code-bench/schedule_free_step,research-code-bench,schedule_free_step,16,0,0.0,0.0875,0.1996089927833914,0.0,0.6,0.0875,0.4383570037596047,1.0000000000000002,0.113183385654338,hard,0,0,True,True,True,True
research-code-bench/schedule_free_warmup_schedule,research-code-bench,schedule_free_warmup_schedule,16,0,0.0,0.3375,0.4512136411945011,0.0,1.0,0.3375,0.3375,0.4512136411945011,0.0786818837429537,medium,0,0,True,True,True,True
research-code-bench/schedule_free_weight_decay,research-code-bench,schedule_free_weight_decay,16,0,0.0,0.4499999999999999,0.4609772228646444,0.0,1.0,0.4499999999999999,0.15,0.4609772228646443,-0.3080615762237585,medium,0,0,True,True,True,True
research-code-bench/schedule_free_z_update,research-code-bench,schedule_free_z_update,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.2701991583988194,medium,0,0,True,True,True,True
research-code-bench/semanticist_apply_embedding_masks,research-code-bench,semanticist_apply_embedding_masks,16,0,0.0,0.375,0.4408798022137099,0.0,1.0,0.375,0.4411764705882353,0.5186821202514234,-0.1317700646371295,medium,0,0,True,True,True,True
research-code-bench/semanticist_decode_multiple_tokens,research-code-bench,semanticist_decode_multiple_tokens,16,0,0.0,0.425,0.4520785330006281,0.0,1.0,0.425,0.225,0.4520785330006281,0.0142784835828282,medium,0,0,True,True,True,True
research-code-bench/semanticist_decode_single_token,research-code-bench,semanticist_decode_single_token,16,0,0.0,0.2,0.3872983346207417,0.0,1.0,0.2,4.0,7.745966692414834,0.1333334226261714,hard,0,0,True,True,True,True
research-code-bench/semanticist_generate_main_function,research-code-bench,semanticist_generate_main_function,16,0,0.0,0.1875,0.3637908052713812,0.0,1.0,0.1875,3.75,7.275816105427624,0.1330773714007355,hard,0,0,True,True,True,True
research-code-bench/semanticist_generate_remaining_tokens,research-code-bench,semanticist_generate_remaining_tokens,16,0,0.0,0.3375,0.3982383080518498,0.0,1.0,0.3375,0.3653846153846154,0.6126743200797689,-0.0405219417880503,medium,0,0,True,True,True,True
research-code-bench/semanticist_get_cfg_scale,research-code-bench,semanticist_get_cfg_scale,16,0,0.0,0.1875,0.3903123748998999,0.0,1.0,0.1875,0.4803844614152613,1.0,0.1240348168118151,hard,0,0,True,True,True,True
research-code-bench/semanticist_initialize_sequence,research-code-bench,semanticist_initialize_sequence,16,0,0.0,0.2375,0.3887077951366552,0.0,1.0,0.2375,0.6785714285714285,1.1105937003904436,0.1577591587656592,hard,0,0,True,True,True,True
research-code-bench/semanticist_prefill_initial_tokens,research-code-bench,semanticist_prefill_initial_tokens,16,0,0.0,0.2125,0.3497767144908306,0.0,1.0,0.2125,0.7083333333333334,1.165922381636102,0.009227363323032,hard,0,0,True,True,True,True
research-code-bench/semanticist_prefill_sequence,research-code-bench,semanticist_prefill_sequence,16,0,0.0,0.4125,0.4553501400021746,0.0,1.0,0.4125,0.3125,0.4553501400021746,-0.1063187285697312,medium,0,0,True,True,True,True
research-code-bench/semanticist_setup_conditions,research-code-bench,semanticist_setup_conditions,16,0,0.0,0.15,0.3354101966249684,0.0,1.0,0.15,0.447213595499958,1.0,0.1154701464635589,hard,0,0,True,True,True,True
research-code-bench/semanticist_setup_sequence_parameters,research-code-bench,semanticist_setup_sequence_parameters,16,0,0.0,0.225,0.3864906208435077,0.0,1.0,0.225,0.9,1.5459624833740309,0.1503135701669142,hard,0,0,True,True,True,True
research-code-bench/siss_compute_loss_terms,research-code-bench,siss_compute_loss_terms,16,0,0.0,0.3625,0.4484347778663024,0.0,1.0,0.3625,0.426470588235294,0.5275703269015323,0.2087195475682739,medium,0,0,True,True,True,True
research-code-bench/siss_create_defensive_mixture,research-code-bench,siss_create_defensive_mixture,16,0,0.0,0.3999999999999999,0.4527692569068708,0.0,1.0,0.3999999999999999,0.3,0.4527692569068708,9.693350433532054e-08,medium,0,0,True,True,True,True
research-code-bench/siss_double_forward_passes,research-code-bench,siss_double_forward_passes,16,0,0.0,0.075,0.2436698586202241,0.0,1.0,0.075,0.3077935056255462,1.0,0.0794720125202273,hard,0,0,True,True,True,True
research-code-bench/siss_importance_sampling_weights,research-code-bench,siss_importance_sampling_weights,16,0,0.0,0.125,0.2989565185775349,0.0,1.0,0.125,0.4181210050035454,1.0,0.1079584717470471,hard,0,0,True,True,True,True
research-code-bench/siss_subtracted_importance_sampled_scores_importance_sampling_with_mixture,research-code-bench,siss_subtracted_importance_sampled_scores_importance_sampling_with_mixture,16,0,0.0,0.1375,0.3295356581616017,0.0,1.0,0.1375,0.4172537829959849,1.0,0.1077345573144186,hard,0,0,True,True,True,True
research-code-bench/tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,research-code-bench,tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,16,0,0.0,0.1999999999999999,0.3464101615137754,0.0,1.0,0.1999999999999999,0.7999999999999999,1.3856406460551018,0.1490712627589938,hard,0,0,True,True,True,True
research-code-bench/tabdiff_compute_total_noise_for_numerical_features_with_learnable_rho,research-code-bench,tabdiff_compute_total_noise_for_numerical_features_with_learnable_rho,16,0,0.0,0.2625,0.3722818152958858,0.0,1.0,0.2625,0.5833333333333333,0.8272929228797461,-0.0953642093746004,hard,0,0,True,True,True,True
research-code-bench/tabdiff_initialize_the_learnable_feature-wise_parameter_k_for_categorical_features,research-code-bench,tabdiff_initialize_the_learnable_feature-wise_parameter_k_for_categorical_features,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.2581988825395724,medium,0,0,True,True,True,True
research-code-bench/tabdiff_initialize_the_learnable_feature-wise_parameter_rho_for_numerical_features,research-code-bench,tabdiff_initialize_the_learnable_feature-wise_parameter_rho_for_numerical_features,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.1647555942211275,medium,0,0,True,True,True,True
research-code-bench/tabdiff_make_sure_learnable_parameter_ks_for_categorical_features_are_positive,research-code-bench,tabdiff_make_sure_learnable_parameter_ks_for_categorical_features_are_positive,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.0874999999999999,0.4897384506039933,-0.2701991583988194,medium,0,0,True,True,True,True
research-code-bench/tabdiff_make_sure_learnable_parameter_rhos_are_greater_than_rho_offset,research-code-bench,tabdiff_make_sure_learnable_parameter_rhos_are_greater_than_rho_offset,16,0,0.0,0.475,0.4789311015167004,0.0,1.0,0.475,0.0749999999999999,0.4789311015167004,-0.1752123115316695,medium,0,0,True,True,True,True
research-code-bench/tanh-init_identity_matrix,research-code-bench,tanh-init_identity_matrix,16,0,0.0,0.1,0.2645751311064591,0.0,0.8,0.1,0.3779644730092272,1.0,0.0975900549702689,hard,0,0,True,True,True,True
research-code-bench/tanh-init_identity_matrix_else,research-code-bench,tanh-init_identity_matrix_else,16,0,0.0,0.3,0.4301162633521313,0.0,1.0,0.3,0.4285714285714286,0.614451804788759,0.1800901761351035,medium,0,0,True,True,True,True
research-code-bench/tanh-init_proposed_weight_initialization,research-code-bench,tanh-init_proposed_weight_initialization,16,0,0.0,0.075,0.1984313483298443,0.0,0.6,0.075,0.3779644730092272,1.0,0.0975900991683492,hard,0,0,True,True,True,True
research-code-bench/tanh-init_update,research-code-bench,tanh-init_update,16,0,0.0,0.35,0.45,0.0,1.0,0.35,0.35,0.45,0.0860664156785945,medium,0,0,True,True,True,True
scicode/scicode-1,scicode,scicode-1,16,0,0.0,0.909375,0.2463602227937781,0.0,1.0,0.909375,-0.3678556504467034,1.0000000000000002,-0.0949796913533564,easy,0,0,True,True,True,True
scicode/scicode-10,scicode,scicode-10,16,0,0.0,0.3392045625,0.1926521672545395,0.0,0.690909,0.3392045625,-0.3125011088716831,0.6836049054870149,-0.1302161891319309,medium,0,0,True,True,True,True
scicode/scicode-11,scicode,scicode-11,16,0,0.0,0.4841145624999999,0.2316542171275888,0.0,0.783333,0.4841145624999999,-0.1485212248524033,0.5978177202116618,0.205212007609682,medium,0,0,True,True,True,True
scicode/scicode-12,scicode,scicode-12,16,0,0.0,0.1678573125,0.206865594459216,0.0,0.757143,0.1678573125,0.3766229545454545,0.7522385253062404,0.1916798714540576,hard,0,0,True,True,True,True
scicode/scicode-13,scicode,scicode-13,16,0,0.0,0.2941964374999999,0.1463244400266787,0.0,0.442857,0.2941964374999999,-0.2937505760415707,0.6828472729832884,-0.0354491514920385,hard,0,0,True,True,True,True
scicode/scicode-14,scicode,scicode-14,16,0,0.0,0.5546875,0.3267045145750973,0.0,1.0,0.5546875,0.0086206896551723,0.6008358888737423,0.2012830619413796,medium,0,0,True,True,True,True
scicode/scicode-15,scicode,scicode-15,16,0,0.0,0.41875,0.2878394734917363,0.0,1.0,0.41875,-0.2131147540983606,0.7549887829291445,0.1065217502527454,medium,0,0,True,True,True,True
scicode/scicode-16,scicode,scicode-16,16,0,0.0,0.6062500000000001,0.4099828502510806,0.0,1.0,0.6062500000000001,-0.1136363636363635,0.4969489093952492,0.1298922289913406,medium,0,0,True,True,True,True
scicode/scicode-17,scicode,scicode-17,16,0,0.0,0.0125,0.0484122918275927,0.0,0.2,0.0125,0.2581988897471611,1.0000000000000002,0.0666667181095241,frontier,0,0,True,True,True,True
scicode/scicode-18,scicode,scicode-18,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
scicode/scicode-19,scicode,scicode-19,16,0,0.0,0.8125,0.3018174116912409,0.0,1.0,0.8125,-0.4411764705882353,0.7101586157440961,0.2673378150776533,easy,0,0,True,True,True,True
scicode/scicode-2,scicode,scicode-2,16,0,0.0,0.025,0.0968245836551854,0.0,0.4,0.025,0.2581988897471611,1.0000000000000002,0.0666667181095241,frontier,0,0,True,True,True,True
scicode/scicode-20,scicode,scicode-20,16,0,0.0,0.7171875,0.2980036112931352,0.0,1.0,0.7171875,-0.20703125,0.7450090282328379,-0.1583938200794597,easy,0,0,True,True,True,True
scicode/scicode-21,scicode,scicode-21,16,0,0.0,0.213541625,0.2117402859589652,0.0,0.733333,0.213541625,0.1654419582628552,0.747320194926161,0.2603956093446772,hard,0,0,True,True,True,True
scicode/scicode-22,scicode,scicode-22,16,0,0.0,0.0416666875,0.0520415799310017,0.0,0.133333,0.0416666875,0.6249971875140624,0.7806197958660469,0.2067250616901772,frontier,0,0,True,True,True,True
scicode/scicode-23,scicode,scicode-23,16,0,0.0,0.5208335625,0.2359600546615276,0.0,0.666667,0.5208335625,-0.5147054930801573,0.8327989682186735,-0.159577887528411,medium,0,0,True,True,True,True
scicode/scicode-24,scicode,scicode-24,16,0,0.0,0.0749999375,0.1506927371895659,0.0,0.533333,0.0749999375,2.250003750009375,4.5207934176705225,0.1285059364910979,hard,0,0,True,True,True,True
scicode/scicode-25,scicode,scicode-25,16,0,0.0,0.6645833750000001,0.3532524005679004,0.066667,1.0,0.6645833750000001,-0.1493899025878285,0.5169546064519014,0.2421173795228117,medium,0,0,True,True,True,True
scicode/scicode-26,scicode,scicode-26,16,0,0.0,0.456250125,0.3231181153898824,0.0,1.0,0.456250125,-0.0235853862586363,0.7315884618595307,-0.0083238226038704,medium,0,0,True,True,True,True
scicode/scicode-27,scicode,scicode-27,16,0,0.0,0.2666667499999999,0.2223611114582257,0.0,0.666667,0.2666667499999999,0.0909089049585932,0.606439670540466,-0.0774106457837619,hard,0,0,True,True,True,True
scicode/scicode-28,scicode,scicode-28,16,0,0.0,0.0083333125,0.0322747805312421,0.0,0.133333,0.0083333125,0.2581988897471611,1.0,0.0666667110077924,frontier,0,0,True,True,True,True
scicode/scicode-29,scicode,scicode-29,16,0,0.0,0.901041625,0.2442724935977941,0.0,1.0,0.901041625,-1.4843682031589835,3.664069083621493,-0.0341321283286772,easy,0,0,True,True,True,True
scicode/scicode-3,scicode,scicode-3,16,0,0.0,0.775,0.3455068740271313,0.0,1.0,0.775,-0.5625,0.8637671850678283,0.1307785329598168,easy,0,0,True,True,True,True
scicode/scicode-30,scicode,scicode-30,16,0,0.0,0.5270835,0.192288587010514,0.133333,0.666667,0.5270835,-0.5234374707031617,0.7210812999378025,-0.1874280575260053,medium,0,0,True,True,True,True
scicode/scicode-31,scicode,scicode-31,16,0,0.0,0.321874875,0.1620955316213539,0.0,0.666667,0.321874875,-0.343744609361523,4.86287810583588,-0.2306364702149681,medium,0,0,True,True,True,True
scicode/scicode-32,scicode,scicode-32,16,0,0.0,0.1916666249999999,0.188377544589607,0.0,0.6,0.1916666249999999,0.07500045000045,0.56513319890202,0.2627072324179586,hard,0,0,True,True,True,True
